sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU01345,HDD Logitech,Almacenamiento,18,30,12,36422.46
SKU01362,Procesador Sony,Componentes,3,15,12,43025.25
SKU01631,MacBook Corsair,Electronica,18,30,12,447258.24
SKU01770,Stylus Gigabyte,Accesorios,18,30,12,16014.24
SKU01839,Mouse Ergonomico,Accesorios,18,30,12,5152.50
SKU01863,Monitor Curvo TP-Link,Electronica,3,15,12,25540.20
SKU01969,Barra Sonido Kingston,Audio,3,15,12,8834.22
SKU02252,Laptop Sony,Electronica,8,20,12,98904.40
SKU02306,SSD Dell,Almacenamiento,3,15,12,7675.68
SKU02361,Microfono USB,Audio,3,15,12,4767.33
SKU02508,Mouse Gaming SanDisk,Accesorios,8,20,12,11281.12
SKU02595,Pantalla Portatil WD,Electronica,18,30,12,93734.64
SKU02714,Microfono Dell,Audio,8,20,12,8913.84
SKU02737,Tarjeta Video Gigabyte,Componentes,38,50,12,915100.80
SKU02785,Mouse Gaming LG,Accesorios,18,30,12,16462.98
SKU02842,HDD Samsung,Almacenamiento,13,25,12,18553.60
SKU02928,Teclado Mecanico Epson,Accesorios,3,15,12,4273.74
SKU03006,MacBook Epson,Electronica,18,30,12,731980.62
SKU03021,Audifonos Gaming Seagate,Audio,8,20,12,10872.24
SKU03116,RAM LG,Componentes,18,30,12,48395.52
SKU03119,Monitor Sony,Electronica,3,15,12,28576.38
SKU03247,Mouse HP,Accesorios,18,30,12,7585.02
SKU03309,Microfono Asus,Audio,3,15,12,5322.09
SKU03366,Mouse Gaming HP,Accesorios,3,15,12,2170.83
SKU03383,MicroSD Razer,Almacenamiento,13,25,12,5300.75
SKU03467,Cable DisplayPort,Cables,3,15,12,910.95
SKU03501,Teclado,Accesorios,18,30,12,28959.30
SKU03504,Tarjeta Video WD,Componentes,8,20,12,133465.28
SKU03565,Bocina Bluetooth TP-Link,Audio,8,20,12,31276.32
SKU03621,Audifonos Bluetooth HP,Audio,8,20,12,13303.84
SKU03666,Tarjeta Video Corsair,Componentes,13,25,12,150391.54
SKU03676,HDD Externo Lenovo,Almacenamiento,18,30,12,48323.70
SKU03683,Monitor Gaming Gigabyte,Electronica,3,15,12,43741.44
SKU03962,MacBook,Electronica,3,15,12,87820.41
SKU04025,HDD LG,Almacenamiento,8,20,12,6348.16
SKU04034,Laptop Gigabyte,Electronica,18,30,12,148116.06
SKU04248,Audifonos Gaming Logitech,Audio,3,15,12,1900.17
SKU04305,Mouse Gaming Lenovo,Accesorios,18,30,12,26747.82
SKU04660,Bocina Bluetooth Lenovo,Audio,38,50,12,95964.06
SKU04738,Bocina Bluetooth Acer,Audio,13,25,12,26025.22
SKU04856,Bocina Epson,Audio,13,25,12,14009.58
SKU05258,Procesador Dell,Componentes,3,15,12,21685.77
SKU05392,Cable Ethernet,Redes,18,30,12,3454.20
SKU05449,Mouse Ergonomico Xiaomi,Accesorios,13,25,12,5235.36
SKU05549,Teclado Gaming Canon,Accesorios,8,20,12,29332.40
SKU05594,Procesador Logitech,Componentes,18,30,12,47279.34
SKU05744,Monitor Curvo Corsair,Electronica,8,20,12,103746.16
SKU05809,Microfono Canon,Audio,13,25,12,43308.07
SKU05936,NAS Asus,Almacenamiento,13,25,12,195680.16
SKU05953,Monitor Curvo,Electronica,3,15,12,30083.40
SKU05983,Laptop Acer,Electronica,8,20,12,75903.84
SKU06274,Bocina Sony,Audio,3,15,12,5992.62
SKU06289,MacBook Kingston,Electronica,13,25,12,495658.67
SKU06313,Touchpad Lenovo,Accesorios,3,15,12,4444.62
SKU06431,Audifonos Bluetooth,Audio,3,15,12,3933.99
SKU06461,Audifonos Gigabyte,Audio,18,30,12,13222.08
SKU06526,Mouse Dell,Accesorios,3,15,12,758.61
SKU06550,Impresora Laser,Impresion,13,25,12,51682.67
SKU06683,Mouse Razer,Accesorios,38,50,12,14107.88
SKU06936,HDD Epson,Almacenamiento,13,25,12,13636.09
SKU07034,MacBook Lenovo,Electronica,3,15,12,70622.58
SKU07122,Procesador Sony,Componentes,38,50,12,121346.54
SKU07175,Touchpad Asus,Accesorios,18,30,12,31396.50
SKU07412,Touchpad Logitech,Accesorios,18,30,12,14521.86
SKU07489,Chromebook MSI,Electronica,3,15,12,36749.01
SKU07691,Cargador,Accesorios,8,20,12,2969.04
SKU07801,Monitor 4K Corsair,Electronica,18,30,12,261128.70
SKU07826,Ultrabook Anker,Electronica,38,50,12,646810.16
SKU07910,Audifonos Canon,Audio,3,15,12,2449.47
SKU07997,HDD Externo Canon,Almacenamiento,8,20,12,15896.48
SKU08017,Adaptador WiFi,Redes,18,30,12,15715.98
SKU08048,Audifonos Corsair,Audio,13,25,12,5150.08
SKU08136,Mouse Ergonomico MSI,Accesorios,8,20,12,5447.20
SKU08141,Stylus Seagate,Accesorios,13,25,12,21849.23
SKU08193,MacBook HP,Electronica,13,25,12,338477.62
SKU08246,HDD BenQ,Almacenamiento,8,20,12,12361.60
SKU08387,NAS Corsair,Almacenamiento,3,15,12,24190.74
SKU08429,MacBook Kingston,Electronica,13,25,12,357600.49
SKU08552,Audifonos Dell,Audio,3,15,12,1198.08
SKU08658,Audifonos HP,Audio,3,15,12,902.73
SKU08786,Teclado Gaming Razer,Accesorios,18,30,12,39961.26
SKU09101,Monitor 4K BenQ,Electronica,8,20,12,193467.04
SKU09179,Audifonos BenQ,Audio,3,15,12,1071.75
SKU09354,Audifonos Bluetooth Logitech,Audio,38,50,12,21486.34
SKU09499,HDD Externo BenQ,Almacenamiento,13,25,12,21277.75
SKU09526,Stylus Xiaomi,Accesorios,3,15,12,7318.41
SKU09655,Teclado Gaming Acer,Accesorios,8,20,12,8600.24
SKU09950,Notebook Corsair,Electronica,13,25,12,153379.72
SKU00141,HDD Xiaomi,Almacenamiento,4,15,11,5517.36
SKU00303,Laptop,Electronica,19,30,11,299689.66
SKU00310,HDD Externo Gigabyte,Almacenamiento,4,15,11,8163.28
SKU00378,Microfono Kingston,Audio,4,15,11,10730.88
SKU00403,Bocina Razer,Audio,14,25,11,22028.16
SKU00438,Touchpad Sony,Accesorios,4,15,11,5009.08
SKU00573,Microfono USB Acer,Audio,9,20,11,13502.88
SKU00607,Bocina Logitech,Audio,14,25,11,18406.92
SKU00912,Mouse Acer,Accesorios,9,20,11,1818.00
SKU00986,Laptop WD,Electronica,19,30,11,379901.01
SKU01234,Microfono USB Gigabyte,Audio,9,20,11,19722.06
SKU01433,Touchpad Canon,Accesorios,9,20,11,14163.84
SKU01616,Ultrabook Samsung,Electronica,14,25,11,412938.12
SKU01893,HDD SanDisk,Almacenamiento,9,20,11,18768.60
SKU02128,Barra Sonido Epson,Audio,4,15,11,11052.40
SKU02185,NAS Apple,Almacenamiento,14,25,11,171663.80
SKU02443,Monitor Asus,Electronica,4,15,11,17497.52
SKU02522,Monitor 4K BenQ,Electronica,14,25,11,290957.66
SKU02560,Chromebook Kingston,Electronica,14,25,11,152404.28
SKU02687,Stylus HyperX,Accesorios,4,15,11,4799.84
SKU02721,Stylus Corsair,Accesorios,4,15,11,8170.08
SKU02777,Mouse Gaming HP,Accesorios,9,20,11,16332.21
SKU02794,Stylus Corsair,Accesorios,19,30,11,22182.12
SKU03161,Mouse LG,Accesorios,14,25,11,4269.16
SKU03306,Teclado Gaming HP,Accesorios,4,15,11,18794.68
SKU03477,Notebook Xiaomi,Electronica,19,30,11,191299.79
SKU03530,RAM BenQ,Componentes,19,30,11,34969.69
SKU03638,Teclado Mecanico Canon,Accesorios,9,20,11,28371.06
SKU03734,HDD Apple,Almacenamiento,9,20,11,10545.93
SKU03780,HDD TP-Link,Almacenamiento,9,20,11,15051.69
SKU03797,SSD Seagate,Almacenamiento,4,15,11,5864.76
SKU03890,Monitor Curvo Logitech,Electronica,9,20,11,76881.42
SKU03944,MicroSD LG,Almacenamiento,4,15,11,588.64
SKU03952,Audifonos Canon,Audio,39,50,11,10694.58
SKU03984,Teclado Gaming MSI,Accesorios,4,15,11,6737.40
SKU04222,MacBook Epson,Electronica,9,20,11,201158.82
SKU04378,Monitor Gaming Apple,Electronica,39,50,11,612684.54
SKU04419,USB Drive MSI,Almacenamiento,14,25,11,1707.58
SKU04611,Soporte Laptop,Accesorios,39,50,11,49383.36
SKU04736,Pantalla Portatil Samsung,Electronica,14,25,11,69822.20
SKU04787,Teclado Lenovo,Accesorios,4,15,11,4837.96
SKU04829,Tarjeta Video LG,Componentes,9,20,11,182454.84
SKU04886,NAS Gigabyte,Almacenamiento,4,15,11,97003.24
SKU04917,HDD Seagate,Almacenamiento,19,30,11,16579.59
SKU05078,Laptop Gigabyte,Electronica,4,15,11,71975.24
SKU05116,HDD Externo HyperX,Almacenamiento,4,15,11,14411.24
SKU05216,Monitor Samsung,Electronica,4,15,11,34238.64
SKU05221,MacBook Asus,Electronica,9,20,11,437500.80
SKU05366,Monitor Gaming HP,Electronica,19,30,11,288549.01
SKU05418,Pantalla Portatil MSI,Electronica,4,15,11,17062.44
SKU05423,Monitor Curvo Sony,Electronica,9,20,11,172107.36
SKU05559,Microfono USB Seagate,Audio,9,20,11,10613.07
SKU05590,HDD Externo Seagate,Almacenamiento,14,25,11,23097.34
SKU05687,HDD Externo TP-Link,Almacenamiento,9,20,11,12030.66
SKU05804,Mouse Gaming Epson,Accesorios,14,25,11,28110.74
SKU05829,Teclado Gaming HyperX,Accesorios,4,15,11,12759.60
SKU05866,NAS,Almacenamiento,14,25,11,138089.98
SKU06032,SSD Asus,Almacenamiento,4,15,11,3481.84
SKU06094,Microfono MSI,Audio,4,15,11,14351.96
SKU06144,Procesador WD,Componentes,4,15,11,41497.68
SKU06149,Cargador Inalambrico,Accesorios,9,20,11,5471.01
SKU06180,Teclado Mecanico Razer,Accesorios,4,15,11,4226.08
SKU06314,Pantalla Portatil Xiaomi,Electronica,14,25,11,44997.96
SKU06534,Notebook Logitech,Electronica,39,50,11,480644.19
SKU06622,Mouse Gaming Asus,Accesorios,9,20,11,4165.65
SKU06639,Notebook Acer,Electronica,19,30,11,239147.49
SKU06727,Audifonos Kingston,Audio,14,25,11,3283.14
SKU06972,Monitor 4K TP-Link,Electronica,4,15,11,81839.96
SKU07085,Tarjeta Video Kingston,Componentes,9,20,11,68571.00
SKU07099,Fuente Poder Canon,Componentes,4,15,11,3734.68
SKU07149,Audifonos TP-Link,Audio,4,15,11,1958.60
SKU07155,RAM Epson,Componentes,14,25,11,13063.40
SKU07268,MacBook BenQ,Electronica,4,15,11,108421.36
SKU07322,Mouse HyperX,Accesorios,14,25,11,6607.30
SKU07418,Microfono USB Lenovo,Audio,14,25,11,19791.38
SKU07596,RAM Samsung,Componentes,19,30,11,23191.97
SKU07603,Mouse Ergonomico Razer,Accesorios,9,20,11,7579.35
SKU07620,Microfono USB Corsair,Audio,14,25,11,14865.34
SKU07658,Notebook Asus,Electronica,14,25,11,194064.50
SKU07752,Teclado Mecanico Samsung,Accesorios,14,25,11,19002.90
SKU07779,MicroSD Samsung,Almacenamiento,39,50,11,15681.90
SKU07851,Chromebook Corsair,Electronica,14,25,11,98113.12
SKU07890,Bocina Sony,Audio,19,30,11,8034.72
SKU07915,Procesador LG,Componentes,39,50,11,415214.28
SKU07930,Notebook Asus,Electronica,14,25,11,108037.30
SKU08043,Bocina Bluetooth Kingston,Audio,14,25,11,13032.18
SKU08064,NAS Razer,Almacenamiento,4,15,11,91233.60
SKU08065,Mouse Gaming Logitech,Accesorios,14,25,11,16010.82
SKU08108,Microfono USB Razer,Audio,14,25,11,13264.72
SKU08162,NAS HP,Almacenamiento,9,20,11,95907.24
SKU08169,MicroSD Canon,Almacenamiento,14,25,11,6107.08
SKU08511,Bocina Logitech,Audio,9,20,11,10198.08
SKU08553,NAS Kingston,Almacenamiento,9,20,11,82527.39
SKU08580,Monitor 4K WD,Electronica,14,25,11,227182.48
SKU08627,Bocina Bluetooth SanDisk,Audio,19,30,11,26713.43
SKU08641,Touchpad Asus,Accesorios,19,30,11,25710.61
SKU08746,Teclado Mecanico WD,Accesorios,9,20,11,11221.83
SKU08866,Audifonos Gaming Gigabyte,Audio,4,15,11,3251.56
SKU09049,Pantalla Portatil,Electronica,9,20,11,65944.53
SKU09081,Laptop,Electronica,9,20,11,217128.78
SKU09180,Monitor Curvo Seagate,Electronica,9,20,11,146690.01
SKU09194,Smartwatch,Electronica,9,20,11,38791.62
SKU09218,NAS Samsung,Almacenamiento,4,15,11,34755.96
SKU09222,Microfono Kingston,Audio,9,20,11,13356.72
SKU09495,Extension Electrica,Energia,14,25,11,2961.56
SKU09564,Teclado Gaming,Accesorios,19,30,11,83141.15
SKU09670,Monitor Curvo WD,Electronica,19,30,11,152409.64
SKU09808,Microfono USB Razer,Audio,4,15,11,6081.16
SKU09856,HDD Externo Xiaomi,Almacenamiento,4,15,11,5327.92
SKU09924,Teclado Mecanico SanDisk,Accesorios,4,15,11,4480.96
SKU00004,Capturadora Video,Video,0,10,10,0.00
SKU00051,Bocina Bluetooth Corsair,Audio,10,20,10,44551.20
SKU00156,HDD Externo Seagate,Almacenamiento,15,25,10,54816.00
SKU00235,Monitor 4K WD,Electronica,10,20,10,207097.20
SKU00238,Laptop Gigabyte,Electronica,5,15,10,56237.05
SKU00425,Monitor Gaming Acer,Electronica,0,10,10,0.00
SKU00430,Ultrabook MSI,Electronica,0,10,10,0.00
SKU00463,Mouse Gaming,Accesorios,0,10,10,0.00
SKU00483,Laptop TP-Link,Electronica,0,10,10,0.00
SKU00534,Monitor Dell,Electronica,10,20,10,142502.70
SKU00592,Barra Sonido Dell,Audio,20,30,10,165350.80
SKU00733,Audifonos Xiaomi,Audio,20,30,10,9300.20
SKU00838,Monitor Gaming WD,Electronica,0,10,10,0.00
SKU01106,Mouse Ergonomico TP-Link,Accesorios,0,10,10,0.00
SKU01118,Bocina Bluetooth Gigabyte,Audio,0,10,10,0.00
SKU01250,Notebook Apple,Electronica,20,30,10,178830.60
SKU01254,Microfono USB Canon,Audio,5,15,10,3045.65
SKU01344,Mouse Ergonomico BenQ,Accesorios,20,30,10,11245.60
SKU01397,Mouse Gaming MSI,Accesorios,10,20,10,6091.30
SKU01467,Chromebook HyperX,Electronica,10,20,10,85056.80
SKU01608,HDD Externo Acer,Almacenamiento,15,25,10,26583.60
SKU01676,NAS Lenovo,Almacenamiento,10,20,10,183771.60
SKU01759,Procesador HyperX,Componentes,10,20,10,81298.70
SKU01803,Monitor 4K Anker,Electronica,5,15,10,75944.80
SKU01810,Chromebook Canon,Electronica,20,30,10,194457.60
SKU01869,Laptop BenQ,Electronica,5,15,10,55455.75
SKU01943,Chromebook WD,Electronica,10,20,10,60193.10
SKU02109,Licencia Office,Software,15,25,10,23433.90
SKU02118,Audifonos Razer,Audio,15,25,10,9598.95
SKU02149,Soporte Monitor,Accesorios,0,10,10,0.00
SKU02154,Mouse Gaming Apple,Accesorios,0,10,10,0.00
SKU02224,Teclado Mecanico HP,Accesorios,10,20,10,10002.10
SKU02226,Teclado Mecanico MSI,Accesorios,15,25,10,46813.50
SKU02247,USB Drive HyperX,Almacenamiento,20,30,10,1431.60
SKU02250,Mouse Ergonomico LG,Accesorios,15,25,10,16809.00
SKU02283,Microfono USB Kingston,Audio,10,20,10,18437.80
SKU02395,Microfono USB Logitech,Audio,0,10,10,0.00
SKU02577,MicroSD Razer,Almacenamiento,0,10,10,0.00
SKU02584,Tarjeta Video Epson,Componentes,10,20,10,116315.60
SKU02619,Teclado Gaming Anker,Accesorios,0,10,10,0.00
SKU02657,SSD Externo Xiaomi,Almacenamiento,0,10,10,0.00
SKU02676,Audifonos Bluetooth TP-Link,Audio,10,20,10,27278.40
SKU02686,Barra Sonido Sony,Audio,0,10,10,0.00
SKU02699,Microfono Sony,Audio,40,50,10,79861.20
SKU02957,USB Drive Anker,Almacenamiento,10,20,10,1458.60
SKU03001,Audifonos Bluetooth Logitech,Audio,0,10,10,0.00
SKU03010,Procesador Epson,Componentes,5,15,10,40059.55
SKU03020,Teclado Mecanico,Accesorios,0,10,10,0.00
SKU03070,Monitor Curvo Epson,Electronica,15,25,10,179471.40
SKU03077,Audifonos Gaming SanDisk,Audio,5,15,10,5550.70
SKU03079,SSD Anker,Almacenamiento,0,10,10,0.00
SKU03238,Barra Sonido Lenovo,Audio,0,10,10,0.00
SKU03273,Pasta Termica,Componentes,40,50,10,11369.20
SKU03491,SSD Asus,Almacenamiento,15,25,10,18850.50
SKU03527,Audifonos Bluetooth Gigabyte,Audio,10,20,10,22966.40
SKU03552,Audifonos SanDisk,Audio,5,15,10,3665.80
SKU03574,NAS Lenovo,Almacenamiento,0,10,10,0.00
SKU03578,USB Drive TP-Link,Almacenamiento,0,10,10,0.00
SKU03751,SSD HyperX,Almacenamiento,5,15,10,8019.45
SKU03775,Teclado Gaming Canon,Accesorios,0,10,10,0.00
SKU03882,MacBook Sony,Electronica,15,25,10,832421.10
SKU03972,Bocina Bluetooth HyperX,Audio,0,10,10,nan
SKU04162,Teclado Gaming Kingston,Accesorios,10,20,10,14262.70
SKU04175,Audifonos Gaming BenQ,Audio,10,20,10,14666.20
SKU04193,Barra Sonido Xiaomi,Audio,15,25,10,60903.45
SKU04422,Microfono Asus,Audio,5,15,10,11575.95
SKU04586,Audifonos WD,Audio,0,10,10,0.00
SKU04845,Monitor Gaming TP-Link,Electronica,5,15,10,52161.05
SKU04894,RAM Razer,Componentes,15,25,10,8392.95
SKU05016,Chromebook Canon,Electronica,10,20,10,137976.30
SKU05029,Pantalla Portatil Kingston,Electronica,5,15,10,16218.75
SKU05171,Procesador Acer,Componentes,0,10,10,0.00
SKU05231,Audifonos Gaming Razer,Audio,10,20,10,29936.20
SKU05521,Teclado Xiaomi,Accesorios,10,20,10,7038.40
SKU05566,Monitor Gaming Xiaomi,Electronica,40,50,10,476900.40
SKU05574,SSD MSI,Almacenamiento,10,20,10,31078.90
SKU05645,Audifonos Gaming WD,Audio,0,10,10,0.00
SKU05820,NAS SanDisk,Almacenamiento,20,30,10,316061.00
SKU05853,Notebook Kingston,Electronica,15,25,10,213190.95
SKU05924,RAM Acer,Componentes,20,30,10,16256.00
SKU06031,Chromebook Gigabyte,Electronica,20,30,10,307695.20
SKU06187,Pantalla Portatil Kingston,Electronica,5,15,10,36196.10
SKU06208,Mochila Laptop,Accesorios,40,50,10,32462.00
SKU06268,MicroSD WD,Almacenamiento,15,25,10,6298.65
SKU06473,Bocina Bluetooth Kingston,Audio,20,30,10,43357.60
SKU06582,Audifonos Seagate,Audio,5,15,10,2155.90
SKU06667,Monitor Gaming Gigabyte,Electronica,0,10,10,0.00
SKU06821,MicroSD Gigabyte,Almacenamiento,0,10,10,0.00
SKU06836,Bocina Samsung,Audio,15,25,10,17603.55
SKU06878,Tarjeta Video Anker,Componentes,5,15,10,53811.05
SKU06969,Teclado Logitech,Accesorios,15,25,10,9248.10
SKU07021,Audifonos Sony,Audio,0,10,10,0.00
SKU07023,HDD TP-Link,Almacenamiento,15,25,10,21266.55
SKU07037,Monitor Gaming Kingston,Electronica,15,25,10,172596.00
SKU07042,Monitor Curvo BenQ,Electronica,20,30,10,366646.20
SKU07048,Monitor Gaming Gigabyte,Electronica,0,10,10,0.00
SKU07154,SSD Externo Samsung,Almacenamiento,10,20,10,26652.30
SKU07218,Audifonos Bluetooth Xiaomi,Audio,10,20,10,35284.30
SKU07241,Chromebook Kingston,Electronica,20,30,10,215919.60
SKU07343,Touchpad Apple,Accesorios,0,10,10,0.00
SKU07409,USB Drive MSI,Almacenamiento,0,10,10,0.00
SKU07569,Procesador TP-Link,Componentes,0,10,10,0.00
SKU07637,Stylus Razer,Accesorios,20,30,10,16669.20
SKU07718,Teclado Mecanico TP-Link,Accesorios,5,15,10,7095.45
SKU07811,Pantalla Portatil TP-Link,Electronica,0,10,10,nan
SKU07834,Microfono Kingston,Audio,0,10,10,0.00
SKU07836,Microfono USB Anker,Audio,10,20,10,16457.80
SKU07884,Barra Sonido Seagate,Audio,15,25,10,45120.15
SKU07980,Impresora Laser,Impresion,10,20,10,53988.10
SKU08128,MacBook Lenovo,Electronica,0,10,10,0.00
SKU08218,Pantalla Portatil HP,Electronica,10,20,10,37693.50
SKU08235,Teclado Epson,Accesorios,15,25,10,8757.30
SKU08295,Monitor Asus,Electronica,15,25,10,83344.80
SKU08978,MacBook HyperX,Electronica,0,10,10,0.00
SKU09013,NAS WD,Almacenamiento,0,10,10,0.00
SKU09034,SSD Externo Gigabyte,Almacenamiento,15,25,10,48541.80
SKU09080,Audifonos Bluetooth HP,Audio,5,15,10,11101.45
SKU09255,Chromebook Gigabyte,Electronica,10,20,10,129766.80
SKU09360,Audifonos Gaming Samsung,Audio,5,15,10,8974.10
SKU09548,Monitor Gaming Xiaomi,Electronica,20,30,10,204316.00
SKU09669,NAS HyperX,Almacenamiento,40,50,10,366656.00
SKU09813,Adaptador WiFi,Redes,0,10,10,0.00
SKU09988,USB Drive Anker,Almacenamiento,0,10,10,0.00
SKU09997,Teclado Gaming BenQ,Accesorios,0,10,10,0.00
SKU00117,Chromebook WD,Electronica,11,20,9,79751.32
SKU00142,Audifonos Gaming Logitech,Audio,1,10,9,1341.07
SKU00249,Microfono USB Asus,Audio,11,20,9,23729.31
SKU00415,Monitor 4K Logitech,Electronica,11,20,9,238547.32
SKU00431,Audifonos Bluetooth MSI,Audio,1,10,9,2352.18
SKU00432,Teclado Logitech,Accesorios,21,30,9,31000.83
SKU00493,MacBook BenQ,Electronica,21,30,9,979516.23
SKU00630,Bocina Razer,Audio,6,15,9,4440.84
SKU00783,Pantalla Portatil Razer,Electronica,1,10,9,4793.60
SKU00821,RAM Anker,Componentes,16,25,9,29366.40
SKU00833,Tarjeta Video Xiaomi,Componentes,16,25,9,444359.52
SKU00963,Mouse HyperX,Accesorios,6,15,9,3055.32
SKU00993,Audifonos MSI,Audio,1,10,9,267.60
SKU01042,Laptop HyperX,Electronica,6,15,9,108593.04
SKU01055,Mouse Ergonomico Canon,Accesorios,21,30,9,12020.61
SKU01086,Procesador,Componentes,21,30,9,163200.24
SKU01087,Microfono,Audio,6,15,9,16507.32
SKU01136,HDD Logitech,Almacenamiento,16,25,9,14435.52
SKU01165,Ultrabook Acer,Electronica,6,15,9,112965.90
SKU01191,SSD Externo Logitech,Almacenamiento,41,50,9,145145.33
SKU01220,MicroSD,Almacenamiento,1,10,9,511.91
SKU01272,Audifonos Samsung,Audio,6,15,9,2209.44
SKU01286,Monitor 4K Razer,Electronica,1,10,9,14730.47
SKU01363,Laptop Acer,Electronica,6,15,9,78971.64
SKU01388,USB Drive Xiaomi,Almacenamiento,6,15,9,1283.22
SKU01404,Teclado Gaming Anker,Accesorios,21,30,9,64208.97
SKU01511,Laptop Gigabyte,Electronica,1,10,9,12036.75
SKU01514,Pantalla Portatil Corsair,Electronica,21,30,9,168399.42
SKU01604,Mouse Ergonomico TP-Link,Accesorios,6,15,9,2402.04
SKU01636,Procesador Anker,Componentes,6,15,9,24944.64
SKU01716,Audifonos Gaming Samsung,Audio,21,30,9,28790.16
SKU01793,NAS Razer,Almacenamiento,16,25,9,172507.68
SKU01837,Chromebook BenQ,Electronica,1,10,9,6323.02
SKU01928,Audifonos Bluetooth Corsair,Audio,6,15,9,9805.56
SKU01967,MicroSD Corsair,Almacenamiento,21,30,9,9540.09
SKU02075,USB Drive Canon,Almacenamiento,1,10,9,52.23
SKU02213,Audifonos Gaming Sony,Audio,21,30,9,28150.08
SKU02221,USB Drive Corsair,Almacenamiento,11,20,9,3238.29
SKU02244,Licencia Windows,Software,6,15,9,10933.14
SKU02354,Bocina Bluetooth Epson,Audio,11,20,9,30792.30
SKU02639,Microfono Anker,Audio,16,25,9,54626.56
SKU02761,Monitor 4K Asus,Electronica,1,10,9,7261.59
SKU02861,Audifonos Gaming Epson,Audio,6,15,9,7941.90
SKU02931,Teclado LG,Accesorios,41,50,9,34145.21
SKU02938,Teclado Gaming,Accesorios,16,25,9,48972.48
SKU02945,Microfono USB Samsung,Audio,21,30,9,22338.54
SKU03037,Monitor Gaming Logitech,Electronica,1,10,9,12149.05
SKU03074,Mouse Ergonomico Asus,Accesorios,1,10,9,651.41
SKU03118,Notebook Acer,Electronica,6,15,9,83239.56
SKU03311,Audifonos HyperX,Audio,6,15,9,3895.74
SKU03433,Procesador Seagate,Componentes,6,15,9,37844.22
SKU03522,Barra Sonido Asus,Audio,1,10,9,6604.07
SKU03551,Bocina,Audio,1,10,9,1689.82
SKU03569,Tarjeta Video Corsair,Componentes,16,25,9,84694.24
SKU03597,Microfono USB Corsair,Audio,1,10,9,1862.85
SKU03598,Microfono Dell,Audio,6,15,9,16610.94
SKU03643,Audifonos MSI,Audio,11,20,9,6743.44
SKU03659,Mouse Kingston,Accesorios,41,50,9,14847.74
SKU03746,Procesador TP-Link,Componentes,1,10,9,5278.78
SKU03838,Monitor Gigabyte,Electronica,41,50,9,254111.03
SKU03929,Chromebook Kingston,Electronica,1,10,9,5423.28
SKU03964,Stylus Acer,Accesorios,11,20,9,22852.72
SKU04003,Barra Sonido Xiaomi,Audio,41,50,9,322389.15
SKU04161,RAM Sony,Componentes,21,30,9,34883.52
SKU04241,Audifonos Gaming HyperX,Audio,1,10,9,2779.66
SKU04288,Teclado Gaming Epson,Accesorios,6,15,9,28472.76
SKU04316,HDD Externo Asus,Almacenamiento,6,15,9,13784.70
SKU04347,USB Drive Gigabyte,Almacenamiento,1,10,9,300.77
SKU04463,Mouse Ergonomico MSI,Accesorios,16,25,9,14239.52
SKU04479,Licencia Office,Software,1,10,9,2435.07
SKU04505,USB Drive Kingston,Almacenamiento,6,15,9,790.50
SKU04662,Laptop Xiaomi,Electronica,41,50,9,957118.76
SKU04833,Extension Electrica,Energia,16,25,9,1800.96
