sku,nombre,categoria,precio,stock,stock_minimo
SKU03367,HDD Externo Xiaomi,Almacenamiento,1124.13,80,30
SKU03368,Tarjeta Video Samsung,Componentes,16391.60,10,25
SKU03369,Monitor Samsung,Electronica,6607.09,6,5
SKU03370,Teclado Gaming Apple,Accesorios,2592.69,9,25
SKU03371,HDD Externo Epson,Almacenamiento,1236.77,9,25
SKU03372,Monitor 4K Gigabyte,Electronica,22378.18,122,50
SKU03373,Procesador Corsair,Componentes,3196.99,cien,5
SKU03374,SSD Externo HyperX,Almacenamiento,4976.95,31,25
SKU03375,Ultrabook Razer,Electronica,17210.58,65,25,---
SKU03376,NAS Canon,Almacenamiento,14088.69,42,20
SKU03377,RAM WD,Componentes,1641.64,10,10,null
SKU03378,Monitor Apple,Electronica,5799.79,23,15
SKU03379,Stylus Sony,Accesorios,1641.44,abc,20
SKU03380,Touchpad TP-Link,Accesorios,1714.10,0,#REF!
SKU03381,Microfono Apple,Audio,557.61,25,10
SKU03382,Microfono Corsair,Audio
SKU03383,MicroSD Razer,Almacenamiento,407.75,13,25
SKU03384,Bocina Bluetooth Razer,Audio, ,82,30
SKU03385,Pantalla Portatil Apple,Electronica,2647.40,97,50
SKU03386,Mouse Gaming Apple,Accesorios,622.50,26,10
SKU03387,Procesador BenQ,Componentes,11278.34,10,5
SKU03388,Monitor Gaming Razer,Electronica,11911.02,27,25
SKU03389,Stylus Logitech,Accesorios,1036.64,12,10
SKU03390,MicroSD Corsair,Almacenamiento,507.54,57,20
SKU03391,Ultrabook Razer,Electronica,21305.76,89,30
SKU03392,Mouse Ergonomico Epson,Accesorios,1468.55,8,50
SKU03393,Ultrabook Gigabyte,Electronica,19601.91,54,25
SKU03394,Bocina Epson,Audio,601.14,7,5
SKU03395,Audifonos Samsung,Audio,190.71,77,50
SKU03396,Bocina Bluetooth HyperX,Audio,688.62,2,#REF!
SKU03397,RAM Anker,Componentes,2025.81,2,5
SKU03398,Stylus Xiaomi,Accesorios,487.51,55,20
SKU03399,Monitor Gaming Razer,Electronica,12974.47,1,5
SKU03400,Mouse Gaming Apple,Accesorios,1561.47,9,10
SKU03401,Monitor 4K Logitech,Electronica,23602.94,32,20
SKU03402,NAS WD,Almacenamiento,25136.00,14, 
SKU03403,USB Drive Sony,Almacenamiento,121.30,119,50
SKU03404,RAM Seagate,Componentes,725.27,25,15
SKU03405,Bocina Bluetooth Epson,Audio,2330.82,14,5
SKU03406,Teclado Mecanico Asus,Accesorios,4145.29,3,5
SKU03407,MacBook Sony,Electronica,27685.05,89,30
SKU03408,iPad,Electronica,---,31,30
SKU03409,Touchpad Asus,Accesorios,1569.48,15,5
SKU03410,HDD Externo Lenovo,Almacenamiento,2866.30,59,25
SKU03411,Mouse Gaming MSI,Accesorios,1134.53,24,10
SKU03412,Mouse Gaming Anker,Accesorios,2572.59,136,50
SKU03413,Teclado Gaming Sony,Accesorios,1639.40,41,20
SKU03414,Procesador Canon,Componentes,13909.54,21,#REF!
SKU03415,Teclado Mecanico Acer,Accesorios,1854.80,44,inf
SKU03416,Webcam HD,Video,1286.33,28,25
SKU03417,Audifonos Gaming Samsung,Audio,1261.85,42,25
SKU03418,Mouse HP,Accesorios,261.40,61,25
SKU03419,SSD Externo WD,Almacenamiento,4848.38,17,50
SKU03420,HDD Externo MSI,Almacenamiento,mil,7,25
SKU03421,Teclado HyperX,Accesorios,1722.48,5,20
SKU03422,SSD Logitech,Almacenamiento,1647.41,9,10
SKU03423,Monitor Curvo BenQ,Electronica
SKU03424,HDD Externo SanDisk,Almacenamiento,1793.06,87,50
SKU03425,Audifonos Seagate,Audio,458.14,10,5
SKU03426,Touchpad Anker,Accesorios,1025.74,29,10
SKU03427,Teclado Mecanico Samsung,Accesorios,2247.00,25,15
SKU03428,MacBook HP,Electronica,23631.40,60,20
SKU03429,Chromebook SanDisk,Electronica,12737.90,45,15
SKU03430,Cargador,Accesorios,377.16,9,10
SKU03431,HDD HP,Almacenamiento,794.95,1,15,INVALIDO,???
SKU03432,Mouse Gaming Lenovo,Accesorios,1896.81,84,30
SKU03433,Procesador Seagate,Componentes,6307.37,6,15
SKU03434,Monitor Curvo Seagate,Electronica,10868.23,29,15
SKU03435,Bocina Bluetooth Gigabyte,Audio,1990.19,0,None
SKU03436,HDD Externo MSI,Almacenamiento,1749.73,40,25
SKU03437,Notebook BenQ,Electronica,13025.24
SKU03438,HDD Externo Dell,Almacenamiento,2196.43,80,30
SKU03439,Laptop Sony,Electronica,13773.96,35,25
SKU03440,Microfono USB Corsair,Audio,1909.04,74
SKU03441,Monitor Kingston,Electronica,11294.62,7,5
SKU03442,Docking Station,Cables,5117.44,6,5
SKU03443,Notebook Asus,Electronica,8067.36,21,15
SKU03444,Barra Sonido Canon,Audio,1464.70,1,5
SKU03445,Chromebook,Electronica,6024.71,8,15
SKU03446,MicroSD Corsair,Almacenamiento,448.49,98,50
SKU03447,NAS Acer,Almacenamiento,10734.70,55,20
SKU03448,Pantalla Portatil Razer,Electronica,3546.19,24,10
SKU03449,Licencia Windows,Software,3188.41,21,25
SKU03450,HDD Externo Seagate,Almacenamiento,3425.83,21,15
SKU03451,Powerbank,Accesorios,sin_dato,3,20
SKU03452,Laptop Apple,Electronica,21215.69,36,25
SKU03453,Audifonos BenQ,Audio,755.80,71,30
SKU03454,Audifonos BenQ,Audio,291.72,2,5
SKU03455,Bocina Dell,Audio,1376.39,23,15
SKU03456,Laptop SanDisk,Electronica,11490.31,14,10
SKU03457,Teclado Mecanico HP,Accesorios,3415.76,35,50
SKU03458,Monitor 4K Kingston,Electronica,22462.41,5,10
SKU03459,RAM Apple,Componentes,875.92,17,15
SKU03460,Bocina,Audio,324.86,80,30
SKU03461,Monitor Curvo Gigabyte,Electronica,5167.38,116,50
SKU03462,NAS HP,Almacenamiento,11641.37,29,10
SKU03463,Touchpad Seagate,Accesorios,1450.01,10,5
SKU03464,Monitor HP,Electronica,3541.43,57,inf
SKU03465,Monitor Curvo Kingston,Electronica,19534.79,45,25
SKU03466,SSD Externo Razer,Almacenamiento,3298.87,14,5
SKU03467,Cable DisplayPort,Cables,303.65,3,15
SKU03468,Pantalla Portatil Razer,Electronica,5505.27,26,25
SKU03469,Mouse Gaming Lenovo,Accesorios,1205.13,4,30
SKU03470,Bocina Bluetooth Acer,Audio,1409.48,22,10
SKU03471,Touchpad LG,Accesorios,1189.80,16,pendiente
SKU03472,Microfono USB,Audio,1801.78,2,5
SKU03473,Microfono Corsair,Audio,error,28,25
SKU03474,Monitor Gaming Logitech,Electronica,7424.48,17,30
SKU03475,Licencia Adobe,Software,7005.70,126,50
SKU03476,RAM Corsair,Componentes,1762.00,87,30
SKU03477,Notebook Xiaomi,Electronica,10068.41,19,30
SKU03478,Cable DisplayPort,Cables,333.77,53,30
SKU03479,USB Drive Apple,Almacenamiento,212.94,16,20
SKU03480,Procesador Corsair,Componentes,13901.60,9,25
SKU03481,Procesador Epson,Componentes,15382.26,20,50
SKU03482,Monitor 4K Apple,Electronica,29204.90,96,50
SKU03483,HDD Externo Anker,Almacenamiento,INVALIDO,13,50
SKU03484,MacBook Dell,Electronica,44565.70,11,5
SKU03485,Soporte Laptop,Accesorios,868.02,14,10
SKU03486,Monitor 4K Razer,Electronica,19429.93,2,30
SKU03487,Audifonos Bluetooth SanDisk,Audio,3532.70,68,25
SKU03488,USB Drive Logitech,Almacenamiento,280.83,3,10
SKU03489,Tarjeta Video HyperX,Componentes,15396.91,48,50
SKU03490,Audifonos Bluetooth TP-Link,Audio,1519.86,6,10
SKU03491,SSD Asus,Almacenamiento,1256.70,15,25
SKU03492,Tarjeta Video Epson,Componentes,10635.35,55,20
SKU03493,Teclado Mecanico SanDisk,Accesorios,1112.60,0,5
SKU03494,HDD Xiaomi,Almacenamiento,534.33,46,50
SKU03495,Monitor BenQ,Electronica,3694.19,15,10
SKU03496,Teclado Gaming BenQ,Accesorios,1647.29,89,30,12..5,???
SKU03497,NAS BenQ,Almacenamiento,10169.00,26,10
SKU03498,Audifonos Bluetooth TP-Link,Audio,1752.42,18,20
SKU03499,Monitor Gaming Acer,Electronica,17849.53,46,$100
SKU03500
SKU03501,Teclado,Accesorios,1608.85,18,30
SKU03502,Fuente Poder Acer,Componentes,1209.20,100,50
SKU03503,Monitor 4K SanDisk,Electronica,10287.95,13,30
SKU03504,Tarjeta Video WD,Componentes,16683.16,8,20
SKU03505,Teclado Epson,Accesorios,824.21,12,15
SKU03506,Mouse MSI,Accesorios,393.33,44,25
SKU03507,Funda Laptop,Accesorios,416.56,3,5
SKU03508,Teclado Corsair,Accesorios,999.71,20,20
SKU03509,Audifonos Gaming Epson,Audio,506.73,9,30
SKU03510,Laptop Asus,Electronica,28885.04,24,25
SKU03511,NAS Lenovo,Almacenamiento,19461.03,73,25
SKU03512,Audifonos Bluetooth Apple,Audio,1604.55,0,5
SKU03513,Audifonos WD,Audio,---,0,5
SKU03514,Teclado Gaming Gigabyte,Accesorios,1219.64,13,10
SKU03515,Chromebook Dell,Electronica,5355.52,6,N/A
SKU03516,USB Drive Epson,Almacenamiento,sin_dato,34,25
SKU03517,Chromebook Asus,Electronica,6779.29,85,30
SKU03518,Monitor Gaming LG,Electronica,16531.64,10,30
SKU03519,Fuente Poder Acer,Componentes,1175.27,55,50
SKU03520,Bocina Asus,Audio,1435.18,7,20,NaN,#REF!,$100
SKU03521,Chromebook Kingston
SKU03522,Barra Sonido Asus,Audio,6604.07,1,10
SKU03523,Monitor Gaming MSI,Electronica,13518.78,12,10
SKU03524,Procesador Dell,Componentes,5892.43,38,15
SKU03525,Ultrabook Corsair,Electronica,19706.27,3,10
SKU03526,Chromebook Dell,Electronica,8817.42,30,30
SKU03527,Audifonos Bluetooth Gigabyte,Audio,2296.64,10,20
SKU03528,Barra Sonido Lenovo,Audio,5919.14,15,5
SKU03529,MacBook MSI,Electronica,43644.12,30,30
SKU03530,RAM BenQ,Componentes,1840.51,19,30
SKU03531,MacBook Dell,Electronica,38383.88,32,20
SKU03532,Tarjeta Video Corsair,Componentes,18899.71
SKU03533,Impresora Laser,Impresion,9817.74,3,30,null,vacio,mil
SKU03534,Procesador TP-Link,Componentes,12333.76,128,50
SKU03535,Bocina Bluetooth Gigabyte,Audio,1306.88,37,50
SKU03536,Notebook HyperX,Electronica,17577.89,3,10
SKU03537,Mouse Ergonomico WD,Accesorios,885.24,45,50
SKU03538,NAS HyperX,Almacenamiento,6541.70,7,30
SKU03539,SSD Externo Gigabyte,Almacenamiento,2739.72,30,30
SKU03540,Pantalla Portatil Gigabyte,Electronica,9265.92,36,15
SKU03541,HDD Externo Acer,Almacenamiento,2607.57,22,???
SKU03542,Fuente Poder Corsair,Componentes,1237.82,13,50
SKU03543,Barra Sonido TP-Link,Audio,6387.81,19,sin_dato
SKU03544,Notebook Acer,Electronica,15533.52,62,50
SKU03545,Teclado Gaming Lenovo,Accesorios,3375.89,36,15
SKU03546,Audifonos Gaming Anker,Audio,1976.24,40,20
SKU03547,Touchpad TP-Link,Accesorios,1835.94,84,30
SKU03548,Tarjeta Video Acer,Componentes,21854.98,44,20
SKU03549,Stylus,Accesorios,865.00,7,5
SKU03550,NAS Anker,Almacenamiento,12917.29,15,20
SKU03551,Bocina,Audio,1689.82,1,10
SKU03552,Audifonos SanDisk,Audio,733.16,5,15
SKU03553,Mouse Gaming Lenovo,Accesorios,1830.65,37,15
SKU03554,Mouse Gaming Logitech,Accesorios,1182.62,10,5
SKU03555,Microfono SanDisk,Audio,2030.91,9,null
SKU03556,Bocina HP,Audio,2106.02,27,10
SKU03557,USB Drive Corsair,Almacenamiento,124.10,$100,5
SKU03558,Laptop Sony,Electronica,9879.73,21,15
SKU03559,Licencia Office,Software,1538.95,12,15
SKU03560,SSD Seagate,Almacenamiento,1977.53,4,10
SKU03561,Tarjeta Video Samsung,Componentes,16687.05,75,25
SKU03562,Teclado Mecanico Apple,Accesorios,880.40,26,25
SKU03563,Stylus Kingston,Accesorios,1430.10,3,10
SKU03564,Teclado Gaming Acer,Accesorios,3400.86, ,15
SKU03565,Bocina Bluetooth TP-Link,Audio,3909.54,8,20
SKU03566,Monitor Gigabyte,Electronica,6768.00,34,50
SKU03567,Licencia Office,Software,2249.21,27,15
SKU03568,Teclado Mecanico Asus,Accesorios,3,500,15,10
SKU03569,Tarjeta Video Corsair,Componentes,5293.39,16,25
SKU03570,Audifonos Gaming Sony,Audio,1058.56,1,20
SKU03571,HDD,Almacenamiento,2598.69,13,5
SKU03572,RAM Corsair,Componentes,1804.51,8,50
SKU03573,Pantalla Portatil Apple,Electronica,5556.94,137,50
SKU03574,NAS Lenovo,Almacenamiento,21173.82,0,10
SKU03575,HDD Sony,Almacenamiento,509.42,29,50
SKU03576,Audifonos Gaming Corsair,Audio,2705.11,22,25
SKU03577,Monitor Seagate,Electronica,10885.30,139,50
SKU03578,USB Drive TP-Link,Almacenamiento,184.29,0,10,abc, 
SKU03579,Monitor MSI,Electronica,5041.06,33,20
SKU03580,HDD,Almacenamiento,643.24,19,20
SKU03581,Bocina Razer,Audio,1409.34,12,10
SKU03582,Gabinete,Componentes,2604.48,0,15
SKU03583,Mouse Acer,Accesorios,414.09,9,5
SKU03584,Touchpad MSI,Accesorios,644.22,14,20
SKU03585,Tarjeta Video Razer,Componentes,24897.38,41,15
SKU03586,Chromebook HP,Electronica,5468.33,29,50
SKU03587,MacBook SanDisk,Electronica,33873.95,146,50,NaN,TBD
SKU03588,USB Drive Acer,Almacenamiento,245.28,10,30
SKU03589,Ultrabook Canon,Electronica,17172.65,18,20
SKU03590,Notebook HP,Electronica,16432.81,16,30
SKU03591,Teclado Epson,Accesorios,515.71,1,30
SKU03592,RAM Kingston,Componentes,1908.70,120,50
SKU03593,Monitor HP,Electronica,5250.13,3,5
SKU03594,HDD Externo Dell,Almacenamiento,3339.26,35,30
SKU03595,USB Drive Xiaomi,Almacenamiento,178.32,53,20
SKU03596,Teclado Anker,Accesorios,434.57,53,25
SKU03597,Microfono USB Corsair,Audio,1862.85,1,10
SKU03598,Microfono Dell,Audio,2768.49,6,15
SKU03599,Bocina Bluetooth Gigabyte,Audio,4521.95,21,10
SKU03600,Silla Gaming,Gaming,4788.34,1,5
SKU03601,RAM Acer,Componentes,1087.95,4,5
SKU03602,Laptop TP-Link,Electronica,22041.32,30,10
SKU03603,Mouse Ergonomico Logitech,Accesorios,655.67,75,30,sin_dato,TBD
SKU03604,Microfono USB Logitech,Audio,1135.21,62,50
SKU03605,Monitor Curvo Epson,Electronica,8159.10,11,5
SKU03606,Powerbank,Accesorios,1351.81,145,50
SKU03607,Tarjeta Video Apple,Componentes,4860.18,2,10,vacio
SKU03608,Mouse Gaming Seagate,Accesorios,897.52,10,30
SKU03609,MacBook Canon,Electronica,37714.77,7,20
SKU03610,Pantalla Portatil Epson,Electronica,1779.41,22,30
SKU03611,HDD Externo Samsung,Almacenamiento,823.88,49,50
SKU03612,NAS Gigabyte,Almacenamiento,17121.79,12,25
SKU03613,Barra Sonido WD,Audio,4626.64,93,50
SKU03614,Audifonos Gaming Apple,Audio,2262.04,54,25
SKU03615,Ultrabook Epson,Electronica
SKU03616,Touchpad,Accesorios,1731.60,15,20
SKU03617,Audifonos Razer,Audio,184.90,12,30
SKU03618,Audifonos Bluetooth,Audio
SKU03619,Pantalla Portatil LG,Electronica,4015.67,12,20
SKU03620,Procesador Samsung,Componentes,9228.60,36,15
SKU03621,Audifonos Bluetooth HP,Audio,1662.98,8,20
SKU03622,Barra Sonido Xiaomi,Audio,1924.80,18,50
SKU03623,Mouse LG,Accesorios,195.96,23,20
SKU03624,Microfono USB Canon,Audio,1404.67,5,5
SKU03625,Audifonos Apple,Audio,639.67,19,10
SKU03626,MicroSD HyperX,Almacenamiento,216.21,6,10
SKU03627,Monitor Curvo Dell,Electronica,8821.28,32,15
SKU03628,Ultrabook TP-Link,Electronica,22705.47,-,20
SKU03629,Pantalla Portatil Anker,Electronica,2938.30,10,50
SKU03630,Microfono Seagate,Audio,3002.37,48,20
SKU03631,Tarjeta Video Corsair,Componentes,7985.78,56,25
SKU03632,Teclado Mecanico Corsair,Accesorios,3510.95,26,10
SKU03633,Monitor Gaming Gigabyte,Electronica,7501.42,0,20
SKU03634,Microfono USB Apple,Audio,mil,8,25
SKU03635,Bocina Bluetooth Lenovo,Audio,2462.07,6,5
SKU03636,Monitor 4K SanDisk,Electronica,12116.08,64,25
SKU03637,Audifonos Gaming Kingston,Audio,2619.95,72,30
SKU03638,Teclado Mecanico Canon,Accesorios,3152.34,9,20
SKU03639,Microfono USB Gigabyte,Audio,1057.21,23,15
SKU03640,Ultrabook Apple,Electronica,29769.63,,50
SKU03641,Teclado Mecanico Epson,Accesorios,839.63,63,30
SKU03642,USB Drive HP,Almacenamiento,93.42,2,5
SKU03643,Audifonos MSI,Audio,613.04,11,20
SKU03644,Laptop Razer,Electronica,9500.36,38,15
SKU03645,SSD Externo Dell,Almacenamiento,2308.63,62,30
SKU03646,Audifonos Lenovo,Audio,583.76,22,10
SKU03647,Teclado Gaming Samsung,Accesorios,2873.11,30,10
SKU03648,Pantalla Portatil Samsung,Electronica,4522.08,134,50
SKU03649,Teclado Mecanico Kingston,Accesorios,2633.59,58,20
SKU03650,SSD Externo Sony,Almacenamiento,1635.04,16,10
SKU03651,RAM Xiaomi,Componentes,2796.67,8,25
SKU03652,Audifonos Gaming Apple,Audio,1559.39,63,30
SKU03653,Procesador Samsung,Componentes,18494.63,53,30
SKU03654,Monitor Gaming Kingston,Electronica,6476.76,17,10
SKU03655,NAS HyperX,Almacenamiento,17374.22,1,15
SKU03656,Laptop Logitech,Electronica,9922.04,59,25
SKU03657,MicroSD Kingston,Almacenamiento,465.56,125,50
SKU03658,Audifonos TP-Link,Audio,307.69,34,15
SKU03659,Mouse Kingston,Accesorios,362.14,41,50
SKU03660,Monitor Curvo,Electronica,11302.80,7,30
SKU03661,Monitor Curvo Kingston,Electronica,21122.52,20,15
SKU03662,Monitor 4K HyperX,Electronica,10623.72,38,30
SKU03663,Pantalla Portatil Canon,Electronica,6770.30,1,5
SKU03664,Audifonos Bluetooth Apple,Audio,1535.75,36,50
SKU03665,Bocina Acer,Audio,1655.14,21,15
SKU03666,Tarjeta Video Corsair,Componentes,11568.58,13,25
SKU03667,MacBook Asus,Electronica,32274.80,45,20
SKU03668,Touchpad Samsung,Accesorios,1063.70,null,50
SKU03669,SSD Externo Logitech,Almacenamiento,2381.18,0,20
SKU03670,Audifonos Bluetooth Kingston,Audio,355.62,63,25
SKU03671,MicroSD TP-Link,Almacenamiento,527.64,54,25
SKU03672,Mouse Anker,Accesorios,334.07,35,15
SKU03673,Escaner,Impresion,5910.72,1,15
SKU03674,Microfono USB BenQ,Audio,1715.27,3,10
SKU03675,Microfono USB MSI,Audio,498.06,26,15
SKU03676,HDD Externo Lenovo,Almacenamiento,2684.65,18,30
SKU03677,MacBook HyperX,Electronica,46545.83,141,50
SKU03678,Laptop Kingston,Electronica,16268.29,29,15
SKU03679,Cargador Inalambrico,Accesorios,822.78,47,20
SKU03680,MacBook WD,Electronica,47154.07,10,30
SKU03681,Monitor 4K SanDisk,Electronica,21984.83,8,5
SKU03682,USB Drive Seagate,Almacenamiento,324.40,18,10
SKU03683,Monitor Gaming Gigabyte,Electronica,14580.48,3,15
SKU03684,NAS Lenovo,Almacenamiento,20638.90,15,50
SKU03685,SSD Externo Seagate,Almacenamiento,3512.55,15,5
SKU03686,Mouse Asus,Accesorios,527.43,29,10,???,pendiente
SKU03687,Stylus TP-Link,Accesorios,cien,31,15
SKU03688,SSD Samsung,Almacenamiento,2744.59,17,15
SKU03689,Mouse,Accesorios,165.42,79,30
SKU03690,Audifonos Gaming MSI,Audio,1898.91,3,5
SKU03691,Audifonos Bluetooth SanDisk,Audio,1310.64,3,25
SKU03692,Pantalla Portatil Canon,Electronica,7638.49,55,30
SKU03693,USB Drive Acer,Almacenamiento,265.47,18,50
SKU03694,Pantalla Portatil Gigabyte,Electronica,7125.98,95,50
SKU03695,HDD Externo,Almacenamiento,2397.96,6,pendiente
SKU03696,Mouse Ergonomico Seagate,Accesorios,431.07,26,15
SKU03697,Microfono USB Sony,Audio,1395.79,7,sin_dato
SKU03698,Mouse Dell,Accesorios,151.43,50,20
SKU03699,MacBook Asus,Electronica,54040.44,57,25
SKU03700,Chromebook Lenovo,Electronica,8232.59,51,30
SKU03701,Teclado Gaming Gigabyte,Accesorios,2316.80,24,25
SKU03702,Ultrabook Lenovo,Electronica,21549.18,22,10
SKU03703,Notebook Canon,Electronica,15866.60,144,50
SKU03704,USB Drive Gigabyte,Almacenamiento,65.72,16,3,500
SKU03705,Mouse Anker,Accesorios,289.31,7,10
SKU03706,USB Drive Anker,Almacenamiento,326.60,2,25
SKU03707,Monitor 4K WD,Electronica,17660.62,???,25
SKU03708,Mouse Gaming Corsair,Accesorios,774.31,44,25
SKU03709,Bocina SanDisk,Audio,990.78,31,20
SKU03710,Tarjeta Video SanDisk,Componentes,21461.34,31,20
SKU03711,Teclado Gaming Dell,Accesorios,3232.55,19,10
SKU03712,Fuente Poder Corsair,Componentes,2141.38,4,5
SKU03713,Barra Sonido Logitech,Audio,1518.92,None,10
SKU03714,Tarjeta Video Epson,Componentes,19558.68,69,25
SKU03715,Tarjeta Video HP,Componentes,8374.62,30,30
SKU03716,HDD Externo TP-Link,Almacenamiento,889.91,19,15
SKU03717,Gabinete,Componentes,589.95,29,15
SKU03718,Bocina Gigabyte,Audio,725.59,48,25
SKU03719,Router Mesh,Redes,2063.32,16,30
SKU03720,Mouse,Accesorios,226.11,22,25
SKU03721,Monitor Gaming Lenovo,Electronica,11861.47,34,25
SKU03722,Pasta Termica,Componentes,215.45,8,5
SKU03723,Monitor Curvo Acer,Electronica, ,19,20
SKU03724,RAM Anker,Componentes,2096.87,30,10
SKU03725,NAS HP,Almacenamiento,6651.17,0,5
SKU03726,Pantalla Portatil Samsung,Electronica,4734.92,43,15,cien,#REF!
SKU03727,Mouse Razer,Accesorios,358.28,sin_dato,5
SKU03728,Teclado MSI,Accesorios,815.33,51,20
SKU03729,MacBook Dell,Electronica,50377.87,18,15
SKU03730,Mouse Ergonomico,Accesorios,666.80,51,30
SKU03731,MicroSD Xiaomi,Almacenamiento,457.04,4,30
SKU03732,Stylus Seagate,Accesorios,2022.30,43,15
SKU03733,Tarjeta Video Xiaomi,Componentes,5857.83,9,25
SKU03734,HDD Apple,Almacenamiento,1171.77,9,20
SKU03735,Ultrabook Dell,Electronica,23339.52,9,15
SKU03736,Ultrabook Sony,Electronica,,4,5
SKU03737,SSD Externo HP,Almacenamiento,3784.27,40,30
SKU03738,Mouse Ergonomico Acer,Accesorios,790.32,96,50
SKU03739,Audifonos Bluetooth Epson,Audio,939.33,2,50
SKU03740,Audifonos Bluetooth SanDisk,Audio,704.09,14,10,-,abc
SKU03741,Ultrabook Dell,Electronica,23621.66,9,15
SKU03742,Bocina,Audio,1022.81,29,20
SKU03743,Stylus Gigabyte,Accesorios,553.00,91,50
SKU03744,Touchpad Logitech,Accesorios,1516.11,40,20
SKU03745,Audifonos Bluetooth Sony,Audio,1585.30,32,30
SKU03746,Procesador TP-Link,Componentes,5278.78,1,10
SKU03747,Monitor HyperX,Electronica,9968.92,0,20
SKU03748,Teclado Gaming Dell,Accesorios,2927.92,7,5
SKU03749,HDD Gigabyte,Almacenamiento,765.78,19,25
SKU03750,SSD Canon,Almacenamiento,2679.89,17,20
SKU03751,SSD HyperX,Almacenamiento,1603.89,5,15
SKU03752,SSD Externo TP-Link,Almacenamiento,4521.03,26,30
SKU03753,Audifonos Bluetooth TP-Link,Audio,3061.95,3
SKU03754,Monitor 4K Epson,Electronica,18374.13,64,30
SKU03755,NAS Canon,Almacenamiento,13251.33,42,50
SKU03756,Monitor Gaming Anker,Electronica,5224.05,51,20
SKU03757,Repetidor WiFi,Redes,666.72,1,20
SKU03758,Audifonos Bluetooth HyperX,Audio,3469.33,21,20
SKU03759,Pantalla Portatil HyperX,Electronica,3912.68,41,15
SKU03760,Procesador TP-Link,Componentes,9421.64,90,30
SKU03761,Touchpad,Accesorios,1029.46,27,10
SKU03762,Chromebook Xiaomi,Electronica,7461.54,39,30
SKU03763,Repetidor WiFi,Redes,1604.10,6,5
SKU03764,Chromebook Acer,Electronica,6694.75,39,30
SKU03765,Audifonos SanDisk,Audio,400.98,49,30
SKU03766,Audifonos Gaming Razer,Audio,1964.01,11,50
SKU03767,Monitor Lenovo,Electronica,4166.27,14,15
SKU03768,HDD BenQ,Almacenamiento,944.99,8,10
SKU03769,HDD MSI,Almacenamiento,1444.45,42,30
SKU03770,Microfono USB Acer,Audio,942.04,46,50
SKU03771,Tablet,Electronica,12538.74,90,vacio
SKU03772,Ultrabook Seagate,Electronica,26160.38,11,15
SKU03773,Audifonos Gaming Acer,Audio,493.23,4,5
SKU03774,Chromebook Canon,Electronica,cien,22,10
SKU03775,Teclado Gaming Canon,Accesorios,1786.68,0,10
SKU03776,Monitor 4K HP,Electronica,16852.86,20,10
SKU03777,Microfono USB Anker,Audio,815.73,22,50
SKU03778,Touchpad TP-Link,Accesorios,1030.42,51,25
SKU03779,Notebook Corsair,Electronica,7893.57,13,20
SKU03780,HDD TP-Link,Almacenamiento,1672.41,9,20
SKU03781,SSD BenQ,Almacenamiento,2251.67,8,25
SKU03782,Chromebook Canon,Electronica,7071.49,42,15
SKU03783,Audifonos Gigabyte,Audio,428.46,21,10
SKU03784,RAM Xiaomi,Componentes,1913.21,29,20
SKU03785,Fuente Poder,Componentes,3503.27,56,50
SKU03786,Pantalla Portatil Samsung,Electronica,7156.27,7,15
SKU03787,HDD Externo TP-Link,Almacenamiento,2363.28,9,5
SKU03788,MicroSD Seagate,Almacenamiento,504.19,4,5
SKU03789,Mouse Gaming LG,Accesorios,943.45,98,50,null
SKU03790,Teclado Mecanico Logitech,Accesorios,1143.74,1,5
SKU03791,SSD,Almacenamiento,4181.22,20,20
SKU03792,USB Drive Asus,Almacenamiento,299.12,68,25
SKU03793,Stylus Sony,Accesorios,1423.78,2,10
SKU03794,Pantalla Portatil Apple,Electronica,4457.79,26,15
SKU03795,Mouse Logitech,Accesorios,367.75,54,30
SKU03796,MicroSD HP,Almacenamiento,654.15,1,5
SKU03797,SSD Seagate,Almacenamiento,1466.19,4,15
SKU03798,Barra Sonido TP-Link,Audio,3217.00,7,5
SKU03799,Monitor Logitech,Electronica,4917.62,2,10
SKU03800,Chromebook TP-Link,Electronica,12926.45,11,5
